20210707 14:00:00,1393000,1396600,1392800,1396100,362844
20210707 15:00:00,1395900,1398300,1394700,1398200,1064860
20210708 09:00:00,1377800,1405600,1377100,1404700,813956
20210708 10:00:00,1404700,1404700,1396400,1402100,843981
20210708 11:00:00,1402400,1412800,1401850,1411000,1087587
20210708 12:00:00,1411200,1412500,1406600,1409800,501298
20210708 13:00:00,1409600,1410000,1404300,1404600,305062
20210708 14:00:00,1404800,1404900,1400800,1403200,324799
20210708 15:00:00,1403500,1407400,1398650,1407400,1516526
20210709 09:00:00,1414500,1418100,1410300,1413000,440109
20210709 10:00:00,1413200,1416800,1408500,1408800,460081
20210709 11:00:00,1409300,1415600,1408500,1414200,370724
